type,nodes,features,id,searchedFeature,isSuccess,firstBandwidth,totalBandwidth,latency,pathLength
S,20000,8000,17611,6934,F,4578,4578,0,0
S,20000,8000,5974,1621,F,4588,4588,0,0
S,20000,8000,15281,3060,T,4094,4104,204,5
S,20000,8000,17869,5519,F,4512,4512,0,0
S,20000,8000,16178,1002,T,881,4672,153,4
S,20000,8000,219,5337,T,273,2250,68,3
S,20000,8000,7283,2108,T,2048,4197,142,4
S,20000,8000,1388,3759,T,2394,5376,266,7
S,20000,8000,17837,7350,F,4546,4546,0,0
S,20000,8000,7276,6708,F,5295,5295,0,0
S,20000,8000,7905,6857,T,826,5301,135,4
S,20000,8000,1652,3521,T,1938,4619,185,6
S,20000,8000,18855,6073,F,4869,4869,0,0
S,20000,8000,12531,6500,T,1247,5251,116,4
S,20000,8000,4198,7979,F,4461,4461,0,0
S,20000,8000,16137,2322,T,3179,5468,253,7
S,20000,8000,12289,612,T,285,2388,110,3
S,20000,8000,13482,7545,T,2677,5197,117,5
S,20000,8000,11944,796,T,136,5392,75,3
S,20000,8000,9671,3676,F,4514,4514,0,0
S,20000,8000,14826,712,T,1628,4763,152,5
S,20000,8000,11220,4896,T,438,4628,110,3
S,20000,8000,1920,4389,T,2855,4422,181,5
S,20000,8000,10158,7851,F,4829,4829,0,0
S,20000,8000,15930,5800,F,5283,5283,0,0
S,20000,8000,11786,4062,T,1233,5145,102,4
S,20000,8000,7479,3578,F,5181,5181,0,0
S,20000,8000,13537,5362,F,5262,5262,0,0
S,20000,8000,2957,458,T,284,5354,121,3
S,20000,8000,12099,5745,F,4629,4629,0,0
S,20000,8000,11222,1421,T,928,4731,162,5
S,20000,8000,4345,4697,T,1008,5040,156,5
S,20000,8000,12160,1006,T,228,1919,65,3
S,20000,8000,13341,474,T,1971,5035,160,4
S,20000,8000,191,4189,T,3069,4722,196,6
S,20000,8000,4726,530,T,668,5162,139,4
S,20000,8000,15548,4697,T,2651,4568,165,4
S,20000,8000,1444,442,T,333,4835,107,4
S,20000,8000,1173,5799,T,551,4807,92,3
S,20000,8000,9396,1223,T,1428,4636,90,4
S,20000,8000,3683,4909,T,3838,5280,114,5
